id_transaccion,fecha_gasto,concepto,proveedor,monto_usd,metodo_pago,estado_pago,concepto_clean,proveedor_clean,monto_usd_clean,fecha_gasto_clean,metodo_pago_clean,estado_pago_clean,z_score_robusto,monto_usd_final,anio_mes,cluster_gasto,categoria_gasto_ml,anomalia_iforest,es_anomalia_ml
TXN-2026-0231,2026-08-30,Servicios de Nube AWS,Amazon Web Services LLC,1013.42,,pagado,Servicios De Nube Aws,Amazon Web Services Llc,1013.42,2026-08-30,No Registrado,APROBADO,0.8133277522698629,1013.42,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0261,2026-02-20,4lim3nto m3dic4do m4scot4s,Agropecuaria y Mascotas Mutatá,269.53,Tarjeta de Crédito Corporativa,Error Banco,Alimento Medicado Mascotas,Agropecuaria Y Mascotas Mutatá,269.53,2026-02-20,Tarjeta De Crédito Corporativa,ERROR BANCO,-0.8543763785937997,269.53,2026-02,0,Perfil_1,1,NORMAL
TXN-2026-0289,2026-07-15,h3rr4mi3nt4s d3 h4rdw4r3 iot (r4spb3rry/3sp32),Microsoft Ireland Operations,95.03,Tarjeta de Crédito Corporativa,Error Banco,Herramientas De Hardware Iot (Raspberry/Espe2),Microsoft Ireland Operations,95.03,2026-07-15,Tarjeta De Crédito Corporativa,ERROR BANCO,-1.2455825661157576,95.03,2026-07,0,Perfil_1,1,NORMAL
TXN-2026-0163,2026-02-16,INSUMOS PELUQUERÍA CANINA HEISGROOMER,Microsoft Ireland Operations,798.19,Pse / Débito,Pendiente,Insumos Peluquería Canina Heisgroomer,Microsoft Ireland Operations,798.19,2026-02-16,Pse / Débito,PENDIENTE,0.3308102294025223,798.19,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0406,2026-02-25,Servicio de Internet Fibra Óptica,ETB / Tigo Telecomunicaciones,680.18,Tarjeta de Crédito Corporativa,Aprobado,Servicio De Internet Fibra Óptica,Etb / Tigo Telecomunicaciones,680.18,2026-02-25,Tarjeta De Crédito Corporativa,APROBADO,0.06624723691274428,680.18,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0139,2026-01-16,Herramientas de Hardware IoT (Raspberry/ESP32),Distribuidora Estética Mascotas SAS,114.93,Tarjeta de Crédito Corporativa,PAGADO,Herramientas De Hardware Iot (Raspberry/Espe2),Distribuidora Estética Mascotas Sas,114.93,2026-01-16,Tarjeta De Crédito Corporativa,APROBADO,-1.2009693676533677,114.93,2026-01,0,Perfil_1,1,NORMAL
TXN-2026-0063,2026-04-21,Transporte Logístico Urabá,Meta Platforms Ireland Ltd,531.05,PayPal,pagado,Transporte Logístico Urabá,Meta Platforms Ireland Ltd,531.05,2026-04-21,Paypal,APROBADO,-0.26808272724284055,531.05,2026-04,0,Perfil_1,1,NORMAL
TXN-2026-0136,2026-06-09,Transporte Logístico Urabá,Distribuidora Estética Mascotas SAS,95.92,PayPal,pagado,Transporte Logístico Urabá,Distribuidora Estética Mascotas Sas,95.92,2026-06-09,Paypal,APROBADO,-1.243587302465932,95.92,2026-06,0,Perfil_1,1,NORMAL
TXN-2026-0129,2026-02-22,Compra Sensores LoRaWAN AgroTech,OpenAI LLC,357.99,Efectivo,Pendiente,Compra Sensores Lorawan Agrotech,Openai Llc,357.99,2026-02-22,Efectivo,PENDIENTE,-0.6560606230167659,357.99,2026-02,0,Perfil_1,1,NORMAL
TXN-2026-0009,2026-05-08,,Meta Platforms Ireland Ltd,180.46,Pse / Débito,pagado,Gasto No Especificado,Meta Platforms Ireland Ltd,180.46,2026-05-08,Pse / Débito,APROBADO,-1.054059674425208,180.46,2026-05,0,Perfil_1,1,NORMAL
TXN-2026-0327,2026-07-07,Suscripción OpenAI API,Agropecuaria y Mascotas Mutatá,463.77,Tarjeta de Crédito Corporativa,Error Banco,Suscripción Openai Api,Agropecuaria Y Mascotas Mutatá,463.77,2026-07-07,Tarjeta De Crédito Corporativa,ERROR BANCO,-0.4189156916925672,463.77,2026-07,0,Perfil_1,1,NORMAL
TXN-2026-0441,2026-05-28,Mantenimiento Servidor Local / Ngrok,Amazon Web Services LLC,258.42,Efectivo,Pendiente,Mantenimiento Servidor Local / Ngrok,Amazon Web Services Llc,258.42,2026-05-28,Efectivo,PENDIENTE,-0.8792835461775759,258.42,2026-05,0,Perfil_1,1,NORMAL
TXN-2026-0065,2026-04-29,Transporte Logístico Urabá,Agropecuaria y Mascotas Mutatá,600.75,Efectivo,Error Banco,Transporte Logístico Urabá,Agropecuaria Y Mascotas Mutatá,600.75,2026-04-29,Efectivo,ERROR BANCO,-0.11182443916100403,600.75,2026-04,0,Perfil_1,1,NORMAL
TXN-2026-0301,2026-08-19,Herramientas de Hardware IoT (Raspberry/ESP32),Milesight IoT Co.,$1119.89,Pse / Débito,Error Banco,Herramientas De Hardware Iot (Raspberry/Espe2),Milesight Iot Co.,1119.89,2026-08-19,Pse / Débito,ERROR BANCO,1.052019573389994,1119.89,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0015,,SERVICIO DE INTERNET FIBRA ÓPTICA,Microsoft Ireland Operations,,Pse / Débito,Pendiente,Servicio De Internet Fibra Óptica,Microsoft Ireland Operations,812.23,2026-08-19,Pse / Débito,PENDIENTE,0.36228607394583623,812.23,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0157,2026-04-10,Servicios de Nube AWS,MercadoLibre Colombia,457.36,PayPal,Aprobado,Servicios De Nube Aws,Mercadolibre Colombia,457.36,2026-04-10,Paypal,APROBADO,-0.4332860737098494,457.36,2026-04,0,Perfil_1,1,NORMAL
TXN-2026-0041,2026-01-01,Herramientas de Hardware IoT (Raspberry/ESP32),ETB / Tigo Telecomunicaciones,1129.21,Transferencia Bancaria,Pagado,Herramientas De Hardware Iot (Raspberry/Espe2),Etb / Tigo Telecomunicaciones,1129.21,2026-01-01,Transferencia Bancaria,APROBADO,1.0729137949814247,1129.21,2026-01,1,Perfil_2,1,NORMAL
TXN-2026-0437,2026-07-31,Servicios Nube Azure,OpenAI LLC,-743.48,Pse / Débito,Pagado,Servicios Nube Azure,Openai Llc,743.48,2026-07-31,Pse / Débito,APROBADO,0.20815756166999327,743.48,2026-07,1,Perfil_2,1,NORMAL
TXN-2026-0413,2026-08-06,Mantenimiento Servidor Local / Ngrok,Microsoft Ireland Operations,827.77,PayPal,PAGADO,Mantenimiento Servidor Local / Ngrok,Microsoft Ireland Operations,827.77,2026-08-06,Paypal,APROBADO,0.39712472239335034,827.77,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0217,2026-01-18,Servicios de Nube AWS,Meta Platforms Ireland Ltd,-848.39,Tarjeta de Crédito Corporativa,Pendiente,Servicios De Nube Aws,Meta Platforms Ireland Ltd,848.39,2026-01-18,Tarjeta De Crédito Corporativa,PENDIENTE,0.4433520667297559,848.39,2026-01,1,Perfil_2,1,NORMAL
TXN-2026-0280,2026-03-19,Licencias MetaTrader 5 / VPS Trading,Microsoft Ireland Operations,311.71,Transferencia Bancaria,CANCELADO,Licencias Metatrader S / Vps Trading,Microsoft Ireland Operations,311.71,2026-03-19,Transferencia Bancaria,CANCELADO,-0.7598143328076898,311.71,2026-03,0,Perfil_1,1,NORMAL
TXN-2026-0410,2026-02-22,Honorarios Consultoría Quant,PetShop Supply Co.,781.17,,CANCELADO,Honorarios Consultoría Quant,Petshop Supply Co.,781.17,2026-02-22,No Registrado,CANCELADO,0.2926536144361971,781.17,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0338,2026-07-13,Suscripción OpenAI API,Milesight IoT Co.,164.53,Efectivo,Error Banco,Suscripción Openai Api,Milesight Iot Co.,164.53,2026-07-13,Efectivo,ERROR BANCO,-1.0897726518878144,164.53,2026-07,0,Perfil_1,1,NORMAL
TXN-2026-0237,2026-08-18,Servicios de Nube AWS,Milesight IoT Co.,1043.72,Efectivo,Pagado,Servicios De Nube Aws,Milesight Iot Co.,1043.72,2026-08-18,Efectivo,APROBADO,0.8812563911347073,1043.72,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0208,2026-06-29,Publicidad Meta Ads (Instagram/FB),ETB / Tigo Telecomunicaciones,993.34,Pse / Débito,Pagado,Publicidad Meta Ads (Instagram/Fb),Etb / Tigo Telecomunicaciones,993.34,2026-06-29,Pse / Débito,APROBADO,0.7683110173389696,993.34,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0213,2026-04-15,Suscripción OpenAI API,MercadoLibre Colombia,780.37,Efectivo,PAGADO,Suscripción Openai Api,Mercadolibre Colombia,780.37,2026-04-15,Efectivo,APROBADO,0.29086011902062375,780.37,2026-04,1,Perfil_2,1,NORMAL
TXN-2026-0296,2026-03-07,Servicio de Internet Fibra Óptica,MercadoLibre Colombia,285.66,Tarjeta de Crédito Corporativa,Pagado,Servicio De Internet Fibra Óptica,Mercadolibre Colombia,285.66,2026-03-07,Tarjeta De Crédito Corporativa,APROBADO,-0.8182150272773,285.66,2026-03,0,Perfil_1,1,NORMAL
TXN-2026-0435,2026-04-16,Herramientas de Hardware IoT (Raspberry/ESP32),Transportes del Darién S.A.,230.53,PayPal,CANCELADO,Herramientas De Hardware Iot (Raspberry/Espe2),Transportes Del Darién S.A.,230.53,2026-04-16,Paypal,CANCELADO,-0.9418092801030051,230.53,2026-04,0,Perfil_1,1,NORMAL
TXN-2026-0252,2026-02-23,  Licencias MetaTrader 5 / VPS Trading   ,PetShop Supply Co.,1019.63,Efectivo,Aprobado,Licencias Metatrader S / Vps Trading,Petshop Supply Co.,1019.63,2026-02-23,Efectivo,APROBADO,0.8272497604332518,1019.63,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0304,2026-07-11,,ETB / Tigo Telecomunicaciones,,Pse / Débito,CANCELADO,Gasto No Especificado,Etb / Tigo Telecomunicaciones,650.8299999999999,2026-07-11,Pse / Débito,CANCELADO,0.0004483738538934632,650.8299999999999,2026-07,1,Perfil_2,1,NORMAL
TXN-2026-0351,2026-05-02,Transporte Logístico Urabá,OpenAI LLC,25.03,PayPal,CANCELADO,Transporte Logístico Urabá,Openai Llc,25.03,2026-05-02,Paypal,CANCELADO,-1.402513414978434,25.03,2026-05,0,Perfil_1,-1,ALERTA
TXN-2026-0270,2026-08-01,Compra Sensores LoRaWAN AgroTech,Beeks Financial Cloud / MQ Hosting,53.19,Tarjeta de Crédito Corporativa,Pagado,Compra Sensores Lorawan Agrotech,Beeks Financial Cloud / Mq Hosting,53.19,2026-08-01,Tarjeta De Crédito Corporativa,APROBADO,-1.3393823763502484,53.19,2026-08,0,Perfil_1,-1,ALERTA
TXN-2026-0202,2026-06-04,Insumos Peluquería Canina HeisGroomer,Beeks Financial Cloud / MQ Hosting,774.96,Transferencia Bancaria,PAGADO,Insumos Peluquería Canina Heisgroomer,Beeks Financial Cloud / Mq Hosting,774.96,2026-06-04,Transferencia Bancaria,APROBADO,0.27873160627280835,774.96,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0162,2026-02-17,Publicidad Meta Ads (Instagram/FB),Distribuidora Estética Mascotas SAS,630.34,Efectivo,pagado,Publicidad Meta Ads (Instagram/Fb),Distribuidora Estética Mascotas Sas,630.34,2026-02-17,Efectivo,APROBADO,-0.045487527477481166,630.34,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0044,02/08/2026,Licencias MetaTrader 5 / VPS Trading,Milesight IoT Co.,702.28,Efectivo,CANCELADO,Licencias Metatrader S / Vps Trading,Milesight Iot Co.,702.28,2026-02-08,Efectivo,CANCELADO,0.11579254776796076,702.28,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0218,2026-07-13,Servicios de Nube AWS,OpenAI LLC,357.78,Pse / Débito,pagado,Servicios De Nube Aws,Openai Llc,357.78,2026-07-13,Pse / Débito,APROBADO,-0.656531415563354,357.78,2026-07,0,Perfil_1,1,NORMAL
TXN-2026-0191,2026-01-05,Alimento Medicado Mascotas,OpenAI LLC,256.61,Pse / Débito,Error Banco,Alimento Medicado Mascotas,Openai Llc,256.61,2026-01-05,Pse / Débito,ERROR BANCO,-0.8833413295553108,256.61,2026-01,0,Perfil_1,1,NORMAL
TXN-2026-0310,2026-01-16,Compra Sensores LoRaWAN AgroTech,OpenAI LLC,489.69,Tarjeta de Crédito Corporativa,Aprobado,Compra Sensores Lorawan Agrotech,Openai Llc,489.69,2026-01-16,Tarjeta De Crédito Corporativa,APROBADO,-0.3608064402279876,489.69,2026-01,0,Perfil_1,1,NORMAL
TXN-2026-0260,2026-05-24,Publicidad Meta Ads (Instagram/FB),Milesight IoT Co.,761.27,Efectivo,CANCELADO,Publicidad Meta Ads (Instagram/Fb),Milesight Iot Co.,761.27,2026-05-24,Efectivo,CANCELADO,0.2480404159738077,761.27,2026-05,1,Perfil_2,1,NORMAL
TXN-2026-0106,2026-06-22,Alimento Medicado Mascotas,MercadoLibre Colombia,143.39,Tarjeta de Crédito Corporativa,pagado,Alimento Medicado Mascotas,Mercadolibre Colombia,143.39,2026-06-22,Tarjeta De Crédito Corporativa,APROBADO,-1.1371657682443426,143.39,2026-06,0,Perfil_1,1,NORMAL
TXN-2026-0054,2026-03-18,Suscripción Canva Pro / Marketing,Agropecuaria y Mascotas Mutatá,885.54,Transferencia Bancaria,Aprobado,Suscripción Canva Pro / Marketing,Agropecuaria Y Mascotas Mutatá,885.54,2026-03-18,Transferencia Bancaria,APROBADO,0.5266375100904477,885.54,2026-03,1,Perfil_2,1,NORMAL
TXN-2026-0390,2026-08-03,Servicios Nube Azure,Meta Platforms Ireland Ltd,713.34,,CANCELADO,Servicios Nube Azure,Meta Platforms Ireland Ltd,713.34,2026-08-03,No Registrado,CANCELADO,0.14058762188826376,713.34,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0002,2026-01-24,m4nt3nimi3nto s3rvidor loc4l / ngrok,Transportes del Darién S.A.,250.62,Pse / Débito,PAGADO,Mantenimiento Servidor Local / Ngrok,Transportes Del Darién S.A.,250.62,2026-01-24,Pse / Débito,APROBADO,-0.896770126479417,250.62,2026-01,0,Perfil_1,1,NORMAL
TXN-2026-0421,2026-06-14,,Distribuidora Estética Mascotas SAS,883.57,Efectivo,Error Banco,Gasto No Especificado,Distribuidora Estética Mascotas Sas,883.57,2026-06-14,Efectivo,ERROR BANCO,0.5222210276295983,883.57,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0050,2026-04-20,Mantenimiento Servidor Local / Ngrok,Meta Platforms Ireland Ltd,896.23,PayPal,Error Banco,Mantenimiento Servidor Local / Ngrok,Meta Platforms Ireland Ltd,896.23,2026-04-20,Paypal,ERROR BANCO,0.550603092581048,896.23,2026-04,1,Perfil_2,1,NORMAL
TXN-2026-0081,2026-06-22,Servicio de Internet Fibra Óptica,Amazon Web Services LLC,222.6,Efectivo,Pendiente,Servicio De Internet Fibra Óptica,Amazon Web Services Llc,222.6,2026-06-22,Efectivo,PENDIENTE,-0.9595873034098767,222.6,2026-06,0,Perfil_1,1,NORMAL
TXN-2026-0206,2026-03-08,  Honorarios Consultoría Quant   ,Milesight IoT Co.,155.1,Efectivo,CANCELADO,Honorarios Consultoría Quant,Milesight Iot Co.,155.1,2026-03-08,Efectivo,CANCELADO,-1.1109134790988862,155.1,2026-03,0,Perfil_1,1,NORMAL
TXN-2026-0035,2026-06-20,Herramientas de Hardware IoT (Raspberry/ESP32),ETB / Tigo Telecomunicaciones,496.56,Transferencia Bancaria,Pendiente,Herramientas De Hardware Iot (Raspberry/Espe2),Etb / Tigo Telecomunicaciones,496.56,2026-06-20,Transferencia Bancaria,PENDIENTE,-0.3454047983467506,496.56,2026-06,0,Perfil_1,1,NORMAL
TXN-2026-0264,2026-02-04,COMPRA SENSORES LORAWAN AGROTECH,Beeks Financial Cloud / MQ Hosting,457.37,Efectivo,Pendiente,Compra Sensores Lorawan Agrotech,Beeks Financial Cloud / Mq Hosting,457.37,2026-02-04,Efectivo,PENDIENTE,-0.43326365501715475,457.37,2026-02,0,Perfil_1,1,NORMAL
TXN-2026-0367,2026-02-18,h3rr4mi3nt4s d3 h4rdw4r3 iot (r4spb3rry/3sp32),Agropecuaria y Mascotas Mutatá,280.82,Transferencia Bancaria,pagado,Herramientas De Hardware Iot (Raspberry/Espe2),Agropecuaria Y Mascotas Mutatá,280.82,2026-02-18,Transferencia Bancaria,APROBADO,-0.8290656745415195,280.82,2026-02,0,Perfil_1,1,NORMAL
TXN-2026-0092,2026-06-01,SERVICIOS NUBE AZURE,Meta Platforms Ireland Ltd,$1093.87,Transferencia Bancaria,CANCELADO,Servicios Nube Azure,Meta Platforms Ireland Ltd,1093.87,2026-06-01,Transferencia Bancaria,CANCELADO,0.9936861349984673,1093.87,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0340,2026-04-28,Servicios de Nube AWS,PetShop Supply Co.,634.24,Efectivo,pagado,Servicios De Nube Aws,Petshop Supply Co.,634.24,2026-04-28,Efectivo,APROBADO,-0.03674423732656067,634.24,2026-04,1,Perfil_2,1,NORMAL
TXN-2026-0450,2026-07-08,Servicios Nube Azure,ETB / Tigo Telecomunicaciones,998.27,PayPal,Error Banco,Servicios Nube Azure,Etb / Tigo Telecomunicaciones,998.27,2026-07-08,Paypal,ERROR BANCO,0.7793634328374408,998.27,2026-07,1,Perfil_2,1,NORMAL
TXN-2026-0053,2026-02-22,Alimento Medicado Mascotas,Transportes del Darién S.A.,38.15,Pse / Débito,Pagado,Alimento Medicado Mascotas,Transportes Del Darién S.A.,38.15,2026-02-22,Pse / Débito,APROBADO,-1.3731000901630293,38.15,2026-02,0,Perfil_1,-1,ALERTA
TXN-2026-0346,2026-04-06,  Mantenimiento Servidor Local / Ngrok   ,OpenAI LLC,855.84,Pse / Débito,Pagado,Mantenimiento Servidor Local / Ngrok,Openai Llc,855.84,2026-04-06,Pse / Débito,APROBADO,0.4600539927872837,855.84,2026-04,1,Perfil_2,1,NORMAL
TXN-2026-0265,2026-04-19,Transporte Logístico Urabá,ETB / Tigo Telecomunicaciones,779.63,Pse / Débito,Aprobado,Transporte Logístico Urabá,Etb / Tigo Telecomunicaciones,779.63,2026-04-19,Pse / Débito,APROBADO,0.2892011357612183,779.63,2026-04,1,Perfil_2,1,NORMAL
TXN-2026-0242,2026-04-02,Alimento Medicado Mascotas,Agropecuaria y Mascotas Mutatá,709.26,Pse / Débito,Pendiente,Alimento Medicado Mascotas,Agropecuaria Y Mascotas Mutatá,709.26,2026-04-02,Pse / Débito,PENDIENTE,0.1314407952688391,709.26,2026-04,1,Perfil_2,1,NORMAL
TXN-2026-0014,2026-02-11,Herramientas de Hardware IoT (Raspberry/ESP32),ETB / Tigo Telecomunicaciones,724.75,Tarjeta de Crédito Corporativa,Error Banco,Herramientas De Hardware Iot (Raspberry/Espe2),Etb / Tigo Telecomunicaciones,724.75,2026-02-11,Tarjeta De Crédito Corporativa,ERROR BANCO,0.16616735025287996,724.75,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0316,2026-01-08,  Herramientas de Hardware IoT (Raspberry/ESP32)   ,Beeks Financial Cloud / MQ Hosting,1189.96,Pse / Débito,Pendiente,Herramientas De Hardware Iot (Raspberry/Espe2),Beeks Financial Cloud / Mq Hosting,1189.96,2026-01-08,Pse / Débito,PENDIENTE,1.209107353101533,1189.96,2026-01,1,Perfil_2,1,NORMAL
TXN-2026-0089,30/07/2026,Honorarios Consultoría Quant,Beeks Financial Cloud / MQ Hosting,702.21,Transferencia Bancaria,PAGADO,Honorarios Consultoría Quant,Beeks Financial Cloud / Mq Hosting,702.21,2026-07-30,Transferencia Bancaria,APROBADO,0.11563561691909822,702.21,2026-07,1,Perfil_2,1,NORMAL
TXN-2026-0388,2026-03-16,INSUMOS PELUQUERÍA CANINA HEISGROOMER,PetShop Supply Co.,1077.8,Efectivo,pagado,Insumos Peluquería Canina Heisgroomer,Petshop Supply Co.,1077.8,2026-03-16,Efectivo,APROBADO,0.9576592958381359,1077.8,2026-03,1,Perfil_2,1,NORMAL
TXN-2026-0274,2026-02-02,,Milesight IoT Co.,396.68,Efectivo,pagado,Gasto No Especificado,Milesight Iot Co.,396.68,2026-02-02,Efectivo,APROBADO,-0.5693227009810953,396.68,2026-02,0,Perfil_1,1,NORMAL
TXN-2026-0167,2026-02-05,Alimento Medicado Mascotas,Distribuidora Estética Mascotas SAS,310.79,Transferencia Bancaria,PAGADO,Alimento Medicado Mascotas,Distribuidora Estética Mascotas Sas,310.79,2026-02-05,Transferencia Bancaria,APROBADO,-0.7618768525355991,310.79,2026-02,0,Perfil_1,1,NORMAL
TXN-2026-0329,2026-02-13,  Suscripción OpenAI API   ,PetShop Supply Co.,1131.07,PayPal,pagado,Suscripción Openai Api,Petshop Supply Co.,1131.07,2026-02-13,Paypal,APROBADO,1.0770836718226324,1131.07,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0135,2026-06-17,Herramientas de Hardware IoT (Raspberry/ESP32),MercadoLibre Colombia,909.02,Efectivo,pagado,Herramientas De Hardware Iot (Raspberry/Espe2),Mercadolibre Colombia,909.02,2026-06-17,Efectivo,APROBADO,0.5792766005375283,909.02,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0307,2026-07-17,Licencias MetaTrader 5 / VPS Trading,Meta Platforms Ireland Ltd,157.1,PayPal,CANCELADO,Licencias Metatrader S / Vps Trading,Meta Platforms Ireland Ltd,157.1,2026-07-17,Paypal,CANCELADO,-1.1064297405599526,157.1,2026-07,0,Perfil_1,1,NORMAL
TXN-2026-0320,03/05/2026,Servicio de Internet Fibra Óptica,Milesight IoT Co.,418.8,PayPal,Pendiente,Servicio De Internet Fibra Óptica,Milesight Iot Co.,418.8,2026-03-05,Paypal,PENDIENTE,-0.5197325527404895,418.8,2026-03,0,Perfil_1,1,NORMAL
TXN-2026-0244,2026-04-24,,Microsoft Ireland Operations,237.06,Pse / Débito,,Gasto No Especificado,Microsoft Ireland Operations,237.06,2026-04-24,Pse / Débito,PENDIENTE,-0.9271698737733868,237.06,2026-04,0,Perfil_1,1,NORMAL
TXN-2026-0055,2026-01-08,Transporte Logístico Urabá,MercadoLibre Colombia,873.15,Transferencia Bancaria,,Transporte Logístico Urabá,Mercadolibre Colombia,873.15,2026-01-08,Transferencia Bancaria,PENDIENTE,0.498860749841754,873.15,2026-01,1,Perfil_2,1,NORMAL
TXN-2026-0364,2026-05-17,Insumos Peluquería Canina HeisGroomer,Amazon Web Services LLC,911.86,Tarjeta de Crédito Corporativa,CANCELADO,Insumos Peluquería Canina Heisgroomer,Amazon Web Services Llc,911.86,2026-05-17,Tarjeta De Crédito Corporativa,CANCELADO,0.5856435092628142,911.86,2026-05,1,Perfil_2,1,NORMAL
TXN-2026-0051,2026-07-16,Publicidad Meta Ads (Instagram/FB),MercadoLibre Colombia,536.25,Transferencia Bancaria,Aprobado,Publicidad Meta Ads (Instagram/Fb),Mercadolibre Colombia,536.25,2026-07-16,Transferencia Bancaria,APROBADO,-0.25642500704161303,536.25,2026-07,0,Perfil_1,1,NORMAL
TXN-2026-0175,2026-08-05,Compra Sensores LoRaWAN AgroTech,MercadoLibre Colombia,340.22,Pse / Débito,pagado,Compra Sensores Lorawan Agrotech,Mercadolibre Colombia,340.22,2026-08-05,Pse / Débito,APROBADO,-0.6958986399351911,340.22,2026-08,0,Perfil_1,1,NORMAL
TXN-2026-0190,2026-05-03,Transporte Logístico Urabá,PetShop Supply Co.,1011.78,,CANCELADO,Transporte Logístico Urabá,Petshop Supply Co.,1011.78,2026-05-03,No Registrado,CANCELADO,0.8096510866679373,1011.78,2026-05,1,Perfil_2,1,NORMAL
TXN-2026-0188,2026-05-10,Mantenimiento Servidor Local / Ngrok,Meta Platforms Ireland Ltd,370.25,PayPal,Pagado,Mantenimiento Servidor Local / Ngrok,Meta Platforms Ireland Ltd,370.25,2026-05-10,Paypal,APROBADO,-0.6285753057731029,370.25,2026-05,0,Perfil_1,1,NORMAL
TXN-2026-0170,2026-05-19,Licencias MetaTrader 5 / VPS Trading,OpenAI LLC,1113.88,PayPal,Pagado,Licencias Metatrader S / Vps Trading,Openai Llc,1113.88,2026-05-19,Paypal,APROBADO,1.0385459390804985,1113.88,2026-05,1,Perfil_2,1,NORMAL
TXN-2026-0059,2026-06-21,Compra Sensores LoRaWAN AgroTech,Meta Platforms Ireland Ltd,923.77,Pse / Débito,CANCELADO,Compra Sensores Lorawan Agrotech,Meta Platforms Ireland Ltd,923.77,2026-06-21,Pse / Débito,CANCELADO,0.6123441722621638,923.77,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0049,2026-02-04,Transporte Logístico Urabá,ETB / Tigo Telecomunicaciones,720.61,Efectivo,CANCELADO,Transporte Logístico Urabá,Etb / Tigo Telecomunicaciones,720.61,2026-02-04,Efectivo,CANCELADO,0.15688601147728742,720.61,2026-02,1,Perfil_2,1,NORMAL
TXN-2026-0345,2026-03-24,Alimento Medicado Mascotas,Transportes del Darién S.A.,237.7,Efectivo,Error Banco,Alimento Medicado Mascotas,Transportes Del Darién S.A.,237.7,2026-03-24,Efectivo,ERROR BANCO,-0.9257350774409281,237.7,2026-03,0,Perfil_1,1,NORMAL
TXN-2026-0236,2026-01-15,HONORARIOS CONSULTORÍA QUANT,OpenAI LLC,1016.72,PayPal,Error Banco,Honorarios Consultoría Quant,Openai Llc,1016.72,2026-01-15,Paypal,ERROR BANCO,0.8207259208591035,1016.72,2026-01,1,Perfil_2,1,NORMAL
TXN-2026-0253,2026-06-18,  Alimento Medicado Mascotas   ,Agropecuaria y Mascotas Mutatá,1188.98,Efectivo,Error Banco,Alimento Medicado Mascotas,Agropecuaria Y Mascotas Mutatá,1188.98,2026-06-18,Efectivo,ERROR BANCO,1.2069103212174557,1188.98,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0022,2026-08-25,HERRAMIENTAS DE HARDWARE IOT (RASPBERRY/ESP32),ETB / Tigo Telecomunicaciones,787.79,Tarjeta de Crédito Corporativa,Error Banco,Herramientas De Hardware Iot (Raspberry/Espe2),Etb / Tigo Telecomunicaciones,787.79,2026-08-25,Tarjeta De Crédito Corporativa,ERROR BANCO,0.3074947890000674,787.79,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0314,2026-03-13,Alimento Medicado Mascotas,Milesight IoT Co.,959.68,Pse / Débito,PAGADO,Alimento Medicado Mascotas,Milesight Iot Co.,959.68,2026-03-13,Pse / Débito,APROBADO,0.6928496977287166,959.68,2026-03,1,Perfil_2,1,NORMAL
TXN-2026-0161,2026-04-02,Servicios de Nube AWS,MercadoLibre Colombia,162.5,Efectivo,PAGADO,Servicios De Nube Aws,Mercadolibre Colombia,162.5,2026-04-02,Efectivo,APROBADO,-1.0943236465048318,162.5,2026-04,0,Perfil_1,1,NORMAL
TXN-2026-0277,2026-06-28,Servicios Nube Azure,ETB / Tigo Telecomunicaciones,1162.23,Efectivo,Error Banco,Servicios Nube Azure,Etb / Tigo Telecomunicaciones,1162.23,2026-06-28,Efectivo,ERROR BANCO,1.1469403182592184,1162.23,2026-06,1,Perfil_2,1,NORMAL
TXN-2026-0444,2026-08-07,Servicios Nube Azure,PetShop Supply Co.,942.98,Tarjeta de Crédito Corporativa,PAGADO,Servicios Nube Azure,Petshop Supply Co.,942.98,2026-08-07,Tarjeta De Crédito Corporativa,APROBADO,0.6554104809286212,942.98,2026-08,1,Perfil_2,1,NORMAL
TXN-2026-0192,,Suscripción OpenAI API,ETB / Tigo Telecomunicaciones,400.18,Pse / Débito,Pendiente,Suscripción Openai Api,Etb / Tigo Telecomunicaciones,400.18,2026-08-07,Pse / Débito,PENDIENTE,-0.5614761585379614,400.18,2026-08,0,Perfil_1,1,NORMAL
